"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","1. What are the activities that you are doing in this market today? (see mrktc_lkpmrkt_actvty)","Unique Row Identifier (UUID)"
"1162034","1","1","3","bc70c4d3-ea92-11ec-9416-9440c9ab47f0"
"1162036","1","1","1","dae6e281-ea92-11ec-9416-9440c9ab47f0"
"1162038","1","1","1","e5c3d343-ea92-11ec-9416-9440c9ab47f0"
"1162038","1","1","3","e5c3e1d9-ea92-11ec-9416-9440c9ab47f0"
"1162084","1","1","3","bdc55454-ea92-11ec-9416-9440c9ab47f0"
"1162086","1","1","1","e43bbc5e-ea92-11ec-9416-9440c9ab47f0"
"1162088","1","1","1","bf9a8041-ea92-11ec-9416-9440c9ab47f0"
"1162232","1","1","1","e6d9d5b7-eb5b-11ec-9416-9440c9ab47f0"
"1162232","1","1","3","e6d9e612-eb5b-11ec-9416-9440c9ab47f0"
"1162233","1","1","1","0b0d2013-eb5c-11ec-9416-9440c9ab47f0"
"1162233","1","1","3","0b0d2c8b-eb5c-11ec-9416-9440c9ab47f0"
"1162234","1","1","1","e878b8b5-eb5b-11ec-9416-9440c9ab47f0"
"1162234","1","1","3","e878c7ba-eb5b-11ec-9416-9440c9ab47f0"
"1162235","1","1","4","eb4d623f-eb5b-11ec-9416-9440c9ab47f0"
"1162236","1","1","4","07035833-eb5c-11ec-9416-9440c9ab47f0"
"1162237","1","1","1","ebade340-eb5b-11ec-9416-9440c9ab47f0"
"1162500","1","1","1","ef28b0d2-eb5b-11ec-9416-9440c9ab47f0"
"1162502","1","1","1","13252e38-eb5c-11ec-9416-9440c9ab47f0"
"1162503","1","1","1","3ce23b91-ec25-11ec-9416-9440c9ab47f0"
"1162504","1","1","3","f033fe6a-eb5b-11ec-9416-9440c9ab47f0"
"1162505","1","1","3","10ddc789-eb5c-11ec-9416-9440c9ab47f0"
"1162506","1","1","1","0cd96d62-eb5c-11ec-9416-9440c9ab47f0"
"1162507","1","1","3","f57bb9ad-eb5b-11ec-9416-9440c9ab47f0"
"1162508","1","1","3","1471d483-eb5c-11ec-9416-9440c9ab47f0"
"1162509","1","1","1","089ff714-eb5c-11ec-9416-9440c9ab47f0"
"1162511","1","1","3","01f642bc-eb5c-11ec-9416-9440c9ab47f0"
"1162512","1","1","3","eaa03bfe-eb5b-11ec-9416-9440c9ab47f0"
"1162513","1","1","1","0ddef4e2-eb5c-11ec-9416-9440c9ab47f0"
"1162514","1","1","1","09090cf1-eb5c-11ec-9416-9440c9ab47f0"
"1162515","1","1","1","f31875da-eb5b-11ec-9416-9440c9ab47f0"
"1162516","1","1","4","fc6d8009-eb5b-11ec-9416-9440c9ab47f0"
"1162572","1","1","4","0f695f7d-eb5c-11ec-9416-9440c9ab47f0"
"1162573","1","1","1","0b5fb515-eb5c-11ec-9416-9440c9ab47f0"
"1162574","1","1","4","eb116746-eb5b-11ec-9416-9440c9ab47f0"
"1162575","1","1","1","11504bb5-eb5c-11ec-9416-9440c9ab47f0"
"1162576","1","1","4","0e8a0fd8-eb5c-11ec-9416-9440c9ab47f0"
"1162577","1","1","1","090e86d5-eb5c-11ec-9416-9440c9ab47f0"
"1162578","1","1","1","fe5665f2-eb5b-11ec-9416-9440c9ab47f0"
"1162578","1","1","3","fe5674cf-eb5b-11ec-9416-9440c9ab47f0"
"1162579","1","1","4","09d9f5dd-eb5c-11ec-9416-9440c9ab47f0"
"1162580","1","1","1","f677f29d-eb5b-11ec-9416-9440c9ab47f0"
"1162581","1","1","1","f46579c0-eb5b-11ec-9416-9440c9ab47f0"
"1162582","1","1","4","14c7bc51-eb5c-11ec-9416-9440c9ab47f0"
"1162583","1","1","1","11eca3d8-eb5c-11ec-9416-9440c9ab47f0"
"1162585","1","1","4","09cae841-eb5c-11ec-9416-9440c9ab47f0"
"1162586","1","1","4","05ceb0ae-eb5c-11ec-9416-9440c9ab47f0"
"1162587","1","1","1","14098ec4-eb5c-11ec-9416-9440c9ab47f0"
"1162588","1","1","4","f178382b-eb5b-11ec-9416-9440c9ab47f0"
"1162589","1","1","1","fbd21771-eb5b-11ec-9416-9440c9ab47f0"
"1162590","1","1","1","e8cf505e-eb5b-11ec-9416-9440c9ab47f0"
"1162591","1","1","4","1137b1f6-eb5c-11ec-9416-9440c9ab47f0"
"1162592","1","1","1","ecf44a5e-eb5b-11ec-9416-9440c9ab47f0"
"1162596","1","1","3","08b34d55-eb5c-11ec-9416-9440c9ab47f0"
"1162597","1","1","3","ed2ad848-eb5b-11ec-9416-9440c9ab47f0"
"1162619","1","1","1","120d73fd-eb5c-11ec-9416-9440c9ab47f0"
"1162620","1","1","2","fc88d3eb-eb5b-11ec-9416-9440c9ab47f0"
"1162621","1","1","4","000f96f1-eb5c-11ec-9416-9440c9ab47f0"
"1162622","1","1","3","047cce43-eb5c-11ec-9416-9440c9ab47f0"
"1162623","1","1","4","1479bb92-eb5c-11ec-9416-9440c9ab47f0"
"1162624","1","1","4","07b14028-eb5c-11ec-9416-9440c9ab47f0"
"1162625","1","1","1","108407fc-eb5c-11ec-9416-9440c9ab47f0"
"1162626","1","1","1","0badb4c2-eb5c-11ec-9416-9440c9ab47f0"
"1162627","1","1","1","efd09011-eb5b-11ec-9416-9440c9ab47f0"
"1162628","1","1","4","062ef90b-eb5c-11ec-9416-9440c9ab47f0"
"1162629","1","1","1","14630573-eb5c-11ec-9416-9440c9ab47f0"
"1162630","1","1","1","0d1890b7-eb5c-11ec-9416-9440c9ab47f0"
"1162631","1","1","1","e98610cf-eb5b-11ec-9416-9440c9ab47f0"
"1162632","1","1","1","0b0972bb-eb5c-11ec-9416-9440c9ab47f0"
"1162633","1","1","1","f726804c-eb5b-11ec-9416-9440c9ab47f0"
"1162634","1","1","1","f9ed97a6-eb5b-11ec-9416-9440c9ab47f0"
"1162637","1","1","4","161f719f-eb5c-11ec-9416-9440c9ab47f0"
"1162638","1","1","1","07b6a661-eb5c-11ec-9416-9440c9ab47f0"
"1162639","1","1","4","f4b24832-eb5b-11ec-9416-9440c9ab47f0"
"1162640","1","1","1","e8d3ab5b-eb5b-11ec-9416-9440c9ab47f0"
"1162641","1","1","1","e8e5b61d-eb5b-11ec-9416-9440c9ab47f0"
"1162642","1","1","2","01a7306d-eb5c-11ec-9416-9440c9ab47f0"
"1162642","1","1","3","01a7411c-eb5c-11ec-9416-9440c9ab47f0"
"1162642","1","1","4","01a71c86-eb5c-11ec-9416-9440c9ab47f0"
"1162643","1","1","4","f0b0b37f-eb5b-11ec-9416-9440c9ab47f0"
"1162644","1","1","4","005143d1-eb5c-11ec-9416-9440c9ab47f0"
"1162645","1","1","4","02497360-eb5c-11ec-9416-9440c9ab47f0"
"1162646","1","1","4","fd204744-eb5b-11ec-9416-9440c9ab47f0"
"1162647","1","1","4","0e17254f-eb5c-11ec-9416-9440c9ab47f0"
"1162648","1","1","1","eb58318c-eb5b-11ec-9416-9440c9ab47f0"
"1162649","1","1","4","00b4d4aa-eb5c-11ec-9416-9440c9ab47f0"
"1162650","1","1","4","fb326be1-eb5b-11ec-9416-9440c9ab47f0"
"1162651","1","1","1","07324938-eb5c-11ec-9416-9440c9ab47f0"
"1162653","1","1","3","08d8dd8a-eb5c-11ec-9416-9440c9ab47f0"
"1162654","1","1","-66","f7ae814c-eb5b-11ec-9416-9440c9ab47f0"
"1162655","1","1","-66","0c5c2450-eb5c-11ec-9416-9440c9ab47f0"
"1162655","1","1","4","0c5c143b-eb5c-11ec-9416-9440c9ab47f0"
"1162656","1","1","1","09d3872f-eb5c-11ec-9416-9440c9ab47f0"
"1162657","1","1","1","14eff18a-eb5c-11ec-9416-9440c9ab47f0"
"1162658","1","1","1","f9a65f04-eb5b-11ec-9416-9440c9ab47f0"
"1162660","1","1","3","02fc4bc4-eb5c-11ec-9416-9440c9ab47f0"
"1162661","1","1","2","f1c4f095-eb5b-11ec-9416-9440c9ab47f0"
"1162662","1","1","1","ff7c4a39-eb5b-11ec-9416-9440c9ab47f0"
"1162663","1","1","4","0545b895-eb5c-11ec-9416-9440c9ab47f0"
"1162664","1","1","3","083a9def-eb5c-11ec-9416-9440c9ab47f0"
"1162665","1","1","-66","0fd46871-eb5c-11ec-9416-9440c9ab47f0"
"1162665","1","1","4","0fd459d5-eb5c-11ec-9416-9440c9ab47f0"
"1162666","1","1","1","17c83d55-eb5c-11ec-9416-9440c9ab47f0"
"1162667","1","1","1","fa31f810-eb5b-11ec-9416-9440c9ab47f0"
"1162668","1","1","3","1334a95a-eb5c-11ec-9416-9440c9ab47f0"
"1162669","1","1","2","fff6271c-eb5b-11ec-9416-9440c9ab47f0"
"1162670","1","1","1","fadf7561-eb5b-11ec-9416-9440c9ab47f0"
"1162671","1","1","1","0fc98467-eb5c-11ec-9416-9440c9ab47f0"
"1162672","1","1","1","0fc3c542-eb5c-11ec-9416-9440c9ab47f0"
"1162673","1","1","2","ffa90477-eb5b-11ec-9416-9440c9ab47f0"
"1162674","1","1","1","0238d944-eb5c-11ec-9416-9440c9ab47f0"
"1162674","1","1","4","0238ca22-eb5c-11ec-9416-9440c9ab47f0"
"1162675","1","1","3","fc15dc49-eb5b-11ec-9416-9440c9ab47f0"
"1162676","1","1","4","f60cf1b3-eb5b-11ec-9416-9440c9ab47f0"
"1162677","1","1","-66","e7eb8572-eb5b-11ec-9416-9440c9ab47f0"
"1162678","1","1","1","fead3b5d-eb5b-11ec-9416-9440c9ab47f0"
"1162679","1","1","2","e8de222b-eb5b-11ec-9416-9440c9ab47f0"
"1162681","1","1","4","f3dd4348-eb5b-11ec-9416-9440c9ab47f0"
"1162682","1","1","4","0ad6632d-eb5c-11ec-9416-9440c9ab47f0"
"1162683","1","1","2","ee473050-eb5b-11ec-9416-9440c9ab47f0"
"1162684","1","1","-66","e99d48d7-eb5b-11ec-9416-9440c9ab47f0"
"1162685","1","1","1","0c4e7a6f-eb5c-11ec-9416-9440c9ab47f0"
"1162686","1","1","1","eeaa897d-eb5b-11ec-9416-9440c9ab47f0"
"1162687","1","1","1","105e8646-eb5c-11ec-9416-9440c9ab47f0"
"1162688","1","1","1","088b1400-eb5c-11ec-9416-9440c9ab47f0"
"1162689","1","1","3","07819afd-eb5c-11ec-9416-9440c9ab47f0"
"1162690","1","1","2","17b079a9-eb5c-11ec-9416-9440c9ab47f0"
"1162691","1","1","3","fd01da93-eb5b-11ec-9416-9440c9ab47f0"
"1162692","1","1","4","15679ba5-eb5c-11ec-9416-9440c9ab47f0"
"1162693","1","1","-66","01ef693c-eb5c-11ec-9416-9440c9ab47f0"
"1162694","1","1","1","0bfbf56e-eb5c-11ec-9416-9440c9ab47f0"
"1162695","1","1","4","17cdb899-eb5c-11ec-9416-9440c9ab47f0"
"1162696","1","1","1","fab9ab3e-eb5b-11ec-9416-9440c9ab47f0"
"1162773","1","1","3","7c0da466-ebad-11ec-9416-9440c9ab47f0"
"1162774","1","1","1","716a2ea1-ebad-11ec-9416-9440c9ab47f0"
"1162775","1","1","4","89d03e88-ebad-11ec-9416-9440c9ab47f0"
"1162776","1","1","1","705c2121-ebad-11ec-9416-9440c9ab47f0"
"1162777","1","1","4","8b339969-ebad-11ec-9416-9440c9ab47f0"
"1162779","1","1","4","80062dd4-ebad-11ec-9416-9440c9ab47f0"
"1162781","1","1","3","78a1e97f-ebad-11ec-9416-9440c9ab47f0"
"1162782","1","1","3","7e69722b-ebad-11ec-9416-9440c9ab47f0"
"1162783","1","1","2","782670c6-ebad-11ec-9416-9440c9ab47f0"
"1162784","1","1","4","70162cb1-ebad-11ec-9416-9440c9ab47f0"
"1162785","1","1","4","834dad26-ebad-11ec-9416-9440c9ab47f0"
"1162786","1","1","4","8208f235-ebad-11ec-9416-9440c9ab47f0"
"1162787","1","1","3","85e2a490-ebad-11ec-9416-9440c9ab47f0"
"1162788","1","1","4","7713de50-ebad-11ec-9416-9440c9ab47f0"
"1162789","1","1","1","825711bd-ebad-11ec-9416-9440c9ab47f0"
"1162790","1","1","4","89e855b7-ebad-11ec-9416-9440c9ab47f0"
"1162791","1","1","4","60089c92-ebad-11ec-9416-9440c9ab47f0"
"1162792","1","1","1","69fe8ec6-ebad-11ec-9416-9440c9ab47f0"
"1162793","1","1","2","84b9befa-ebad-11ec-9416-9440c9ab47f0"
"1162794","1","1","3","66a17057-ebad-11ec-9416-9440c9ab47f0"
"1162795","1","1","4","783e6a1a-ebad-11ec-9416-9440c9ab47f0"
"1162796","1","1","1","84a44559-ebad-11ec-9416-9440c9ab47f0"
"1162880","1","1","1","33b62004-ec25-11ec-9416-9440c9ab47f0"
"1162881","1","1","3","2cb06166-ec25-11ec-9416-9440c9ab47f0"
"1162882","1","1","4","18484b93-ec25-11ec-9416-9440c9ab47f0"
"1162883","1","1","4","1619c39e-ec25-11ec-9416-9440c9ab47f0"
"1162884","1","1","1","30d85acb-ec25-11ec-9416-9440c9ab47f0"
"1162885","1","1","1","1b6064e6-ec25-11ec-9416-9440c9ab47f0"
"1162886","1","1","1","2f0644a8-ec25-11ec-9416-9440c9ab47f0"
"1162887","1","1","3","0fec9284-ec25-11ec-9416-9440c9ab47f0"
"1162888","1","1","1","22bc0921-ec25-11ec-9416-9440c9ab47f0"
"1162889","1","1","4","36f3b82a-ec25-11ec-9416-9440c9ab47f0"
"1162890","1","1","1","2bcab6c9-ec25-11ec-9416-9440c9ab47f0"
"1162891","1","1","1","3ee99ce8-ec25-11ec-9416-9440c9ab47f0"
"1162892","1","1","4","28ec0562-ec25-11ec-9416-9440c9ab47f0"
"1162893","1","1","1","31dd714a-ec25-11ec-9416-9440c9ab47f0"
"1162894","1","1","1","153b85d1-ec25-11ec-9416-9440c9ab47f0"
"1162895","1","1","1","1088810c-ec25-11ec-9416-9440c9ab47f0"
"1162896","1","1","4","25587887-ec25-11ec-9416-9440c9ab47f0"
"1162897","1","1","1","1090cab5-ec25-11ec-9416-9440c9ab47f0"
"1162898","1","1","2","2c8c50b4-ec25-11ec-9416-9440c9ab47f0"
"1162899","1","1","4","145ad666-ec25-11ec-9416-9440c9ab47f0"
"1162902","1","1","1","3115b260-ec25-11ec-9416-9440c9ab47f0"
"1162903","1","1","1","23d1c4c0-ec25-11ec-9416-9440c9ab47f0"
"1162904","1","1","4","1b272307-ec25-11ec-9416-9440c9ab47f0"
"1162905","1","1","4","2f0aacc6-ec25-11ec-9416-9440c9ab47f0"
"1162906","1","1","2","3b5a458a-ec25-11ec-9416-9440c9ab47f0"
"1162907","1","1","1","24801e98-ec25-11ec-9416-9440c9ab47f0"
"1162908","1","1","3","2ba94a31-ec25-11ec-9416-9440c9ab47f0"
"1162909","1","1","1","37d8ec3c-ec25-11ec-9416-9440c9ab47f0"
"1162910","1","1","4","33bda5db-ec25-11ec-9416-9440c9ab47f0"
"1162911","1","1","3","2dbf0763-ec25-11ec-9416-9440c9ab47f0"
"1162912","1","1","-66","2b185f30-ec25-11ec-9416-9440c9ab47f0"
"1162913","1","1","4","27cb3906-ec25-11ec-9416-9440c9ab47f0"
"1162914","1","1","3","11d6ad3f-ec25-11ec-9416-9440c9ab47f0"
"1162915","1","1","4","36f00c82-ec25-11ec-9416-9440c9ab47f0"
"1162916","1","1","1","2c358795-ec25-11ec-9416-9440c9ab47f0"
"1162917","1","1","-66","14b29abc-ec25-11ec-9416-9440c9ab47f0"
"1162918","1","1","2","2fe39a72-ec25-11ec-9416-9440c9ab47f0"
"1162919","1","1","1","3a05a856-ec25-11ec-9416-9440c9ab47f0"
"1162929","1","1","1","33480f32-ec25-11ec-9416-9440c9ab47f0"
"1162932","1","1","4","3b4f8ae8-ec25-11ec-9416-9440c9ab47f0"
"1162934","1","1","4","16479ca2-ec25-11ec-9416-9440c9ab47f0"
"1162936","1","1","1","3ddeceb0-ec25-11ec-9416-9440c9ab47f0"
"1162937","1","1","3","2a8dacce-ec25-11ec-9416-9440c9ab47f0"
"1162938","1","1","3","261fbf7f-ec25-11ec-9416-9440c9ab47f0"
"1162939","1","1","4","3b891636-ec25-11ec-9416-9440c9ab47f0"
"1162940","1","1","4","2624052d-ec25-11ec-9416-9440c9ab47f0"
"1162941","1","1","4","3ca6a68a-ec25-11ec-9416-9440c9ab47f0"
"1162942","1","1","1","2798cd66-ec25-11ec-9416-9440c9ab47f0"
"1162943","1","1","2","3d64ea82-ec25-11ec-9416-9440c9ab47f0"
"1162944","1","1","1","24634667-ec25-11ec-9416-9440c9ab47f0"
"1162945","1","1","1","344c4756-ec25-11ec-9416-9440c9ab47f0"
"1162949","1","1","1","333d08ad-ec25-11ec-9416-9440c9ab47f0"
"1162951","1","1","4","3c316f88-ec25-11ec-9416-9440c9ab47f0"
"1162952","1","1","4","2c68c57f-ec25-11ec-9416-9440c9ab47f0"
"1162954","1","1","4","3a6bafff-ec25-11ec-9416-9440c9ab47f0"
"1162968","1","1","4","3f1c63af-ec25-11ec-9416-9440c9ab47f0"
"1162969","1","1","4","36c2b562-ec25-11ec-9416-9440c9ab47f0"
"1162971","1","1","1","1ff71476-ec25-11ec-9416-9440c9ab47f0"
"1162972","1","1","4","24d3fd3c-ec25-11ec-9416-9440c9ab47f0"
"1162973","1","1","1","3306cdd2-ec25-11ec-9416-9440c9ab47f0"
"1162974","1","1","1","250fcf6a-ec25-11ec-9416-9440c9ab47f0"
"1162975","1","1","4","140a9b75-ec25-11ec-9416-9440c9ab47f0"
"1162976","1","1","1","3e914073-ec25-11ec-9416-9440c9ab47f0"
"1162977","1","1","4","12b19c44-ec25-11ec-9416-9440c9ab47f0"
"1162978","1","1","4","3a935946-ec25-11ec-9416-9440c9ab47f0"
"1162979","1","1","4","242b98c7-ec25-11ec-9416-9440c9ab47f0"
"1162980","1","1","4","217a26c6-ec25-11ec-9416-9440c9ab47f0"
"1162981","1","1","4","21813ccb-ec25-11ec-9416-9440c9ab47f0"
"1162982","1","1","1","1a842531-ec25-11ec-9416-9440c9ab47f0"
"1162982","1","1","2","1a843291-ec25-11ec-9416-9440c9ab47f0"
"1162982","1","1","3","1a8448b5-ec25-11ec-9416-9440c9ab47f0"
"1162983","1","1","1","38e533e5-ec25-11ec-9416-9440c9ab47f0"
"1162984","1","1","1","3068b6fd-ec25-11ec-9416-9440c9ab47f0"
"1162985","1","1","2","3897fdac-ec25-11ec-9416-9440c9ab47f0"
"1162985","1","1","4","3897eb9f-ec25-11ec-9416-9440c9ab47f0"
"1162986","1","1","4","1103df8a-ec25-11ec-9416-9440c9ab47f0"
"1163601","1","1","4","765f6fa6-ecee-11ec-9416-9440c9ab47f0"
"1163602","1","1","4","690673ad-ecee-11ec-9416-9440c9ab47f0"
"1163603","1","1","1","82e68e64-ecee-11ec-9416-9440c9ab47f0"
"1163604","1","1","4","46c9e5fc-ecee-11ec-9416-9440c9ab47f0"
"1163605","1","1","4","596c91f6-ecee-11ec-9416-9440c9ab47f0"
"1163606","1","1","4","59089ac9-ecee-11ec-9416-9440c9ab47f0"
"1163607","1","1","1","4c987ad5-ecee-11ec-9416-9440c9ab47f0"
"1163608","1","1","4","5d2b2082-ecee-11ec-9416-9440c9ab47f0"
"1163609","1","1","2","71a7e27c-ecee-11ec-9416-9440c9ab47f0"
"1163610","1","1","4","6831904f-ecee-11ec-9416-9440c9ab47f0"
"1163611","1","1","4","7ee9557a-ecee-11ec-9416-9440c9ab47f0"
"1163612","1","1","4","7be67c3a-ecee-11ec-9416-9440c9ab47f0"
"1163613","1","1","4","681b1da1-ecee-11ec-9416-9440c9ab47f0"
"1163614","1","1","1","6f0a078c-ecee-11ec-9416-9440c9ab47f0"
"1163615","1","1","3","60a77494-ecee-11ec-9416-9440c9ab47f0"
"1163616","1","1","1","7fe122c6-ecee-11ec-9416-9440c9ab47f0"
"1163617","1","1","4","57ee0cdc-ecee-11ec-9416-9440c9ab47f0"
"1163618","1","1","2","528c0286-ecee-11ec-9416-9440c9ab47f0"
"1163619","1","1","1","58ec1bfb-ecee-11ec-9416-9440c9ab47f0"
"1163620","1","1","4","819a7db4-ecee-11ec-9416-9440c9ab47f0"
"1163621","1","1","1","7ed9fdd5-ecee-11ec-9416-9440c9ab47f0"
"1163622","1","1","4","61afc7d5-ecee-11ec-9416-9440c9ab47f0"
"1163623","1","1","4","78e386fa-ecee-11ec-9416-9440c9ab47f0"
"1163624","1","1","4","5d82c01d-ecee-11ec-9416-9440c9ab47f0"
"1163625","1","1","4","7aecdd1f-ecee-11ec-9416-9440c9ab47f0"
"1163626","1","1","1","74dfc048-ecee-11ec-9416-9440c9ab47f0"
"1163627","1","1","4","73386b79-ecee-11ec-9416-9440c9ab47f0"
"1163628","1","1","-66","69c0aaf6-ecee-11ec-9416-9440c9ab47f0"
"1163629","1","1","3","4cfe2bfc-ecee-11ec-9416-9440c9ab47f0"
"1163630","1","1","4","79c39d9d-ecee-11ec-9416-9440c9ab47f0"
"1167760","1","1","4","686041fa-f1a5-11ec-80af-9440c9ab47f0"
"1167761","1","1","2","66eb8cf5-f1a5-11ec-80af-9440c9ab47f0"
"1167762","1","1","4","63fa52ae-f1a5-11ec-80af-9440c9ab47f0"
"1167763","1","1","4","46f1fdd5-f1a5-11ec-80af-9440c9ab47f0"
"1167764","1","1","1","4e8c51ce-f1a5-11ec-80af-9440c9ab47f0"
"1167765","1","1","1","682e7e01-f1a5-11ec-80af-9440c9ab47f0"
"1167766","1","1","3","42b01f7b-f1a5-11ec-80af-9440c9ab47f0"
"1167767","1","1","3","4fffb712-f1a5-11ec-80af-9440c9ab47f0"
"1167768","1","1","4","563e3ceb-f1a5-11ec-80af-9440c9ab47f0"
"1167769","1","1","-66","58b449da-f1a5-11ec-80af-9440c9ab47f0"
"1167770","1","1","4","4d0682c6-f1a5-11ec-80af-9440c9ab47f0"
"1167771","1","1","1","4c40cfcb-f1a5-11ec-80af-9440c9ab47f0"
"1167771","1","1","2","4c40ddd1-f1a5-11ec-80af-9440c9ab47f0"
"1167772","1","1","4","6a422adc-f1a5-11ec-80af-9440c9ab47f0"
"1167773","1","1","4","604e2d53-f1a5-11ec-80af-9440c9ab47f0"
"1167774","1","1","4","4d1df36d-f1a5-11ec-80af-9440c9ab47f0"
"1167775","1","1","4","45106f8d-f1a5-11ec-80af-9440c9ab47f0"
"1167776","1","1","1","4fa4baf2-f1a5-11ec-80af-9440c9ab47f0"
"1167777","1","1","4","580bdbc5-f1a5-11ec-80af-9440c9ab47f0"
"1167778","1","1","4","58ba4b2c-f1a5-11ec-80af-9440c9ab47f0"
"1167779","1","1","4","608dc373-f1a5-11ec-80af-9440c9ab47f0"
"1167780","1","1","4","5a8e797f-f1a5-11ec-80af-9440c9ab47f0"
"1167781","1","1","1","5a6e8976-f1a5-11ec-80af-9440c9ab47f0"
"1167782","1","1","4","403dbce6-f1a5-11ec-80af-9440c9ab47f0"
"1167783","1","1","4","537492d2-f1a5-11ec-80af-9440c9ab47f0"
"1167784","1","1","2","51e72775-f1a5-11ec-80af-9440c9ab47f0"
"1167784","1","1","3","51e7395f-f1a5-11ec-80af-9440c9ab47f0"
"1167785","1","1","2","49044bf7-f1a5-11ec-80af-9440c9ab47f0"
"1167786","1","1","2","45627c8d-f1a5-11ec-80af-9440c9ab47f0"
"1167787","1","1","4","674cee73-f1a5-11ec-80af-9440c9ab47f0"
"1167788","1","1","4","650d8bbe-f1a5-11ec-80af-9440c9ab47f0"
"1167789","1","1","1","42e70c2d-f1a5-11ec-80af-9440c9ab47f0"
"1167789","1","1","4","42e732dd-f1a5-11ec-80af-9440c9ab47f0"
"1167790","1","1","2","68882338-f1a5-11ec-80af-9440c9ab47f0"
"1167791","1","1","2","4768d832-f1a5-11ec-80af-9440c9ab47f0"
"1167792","1","1","4","6632c5b5-f1a5-11ec-80af-9440c9ab47f0"
"1167793","1","1","1","67cd39af-f1a5-11ec-80af-9440c9ab47f0"
"1167794","1","1","4","5a56c7ac-f1a5-11ec-80af-9440c9ab47f0"
"1167795","1","1","4","60e15f2b-f1a5-11ec-80af-9440c9ab47f0"
"1167796","1","1","4","625b34f3-f1a5-11ec-80af-9440c9ab47f0"
"1167797","1","1","1","4c6e1a03-f1a5-11ec-80af-9440c9ab47f0"
"1167798","1","1","1","45f5e84a-f1a5-11ec-80af-9440c9ab47f0"
"1167798","1","1","2","45f5f5ec-f1a5-11ec-80af-9440c9ab47f0"
"1167799","1","1","4","563a010e-f1a5-11ec-80af-9440c9ab47f0"
"1167800","1","1","1","69d141ce-f1a5-11ec-80af-9440c9ab47f0"
"1167801","1","1","2","5653b7c7-f1a5-11ec-80af-9440c9ab47f0"
"1167802","1","1","1","5c6acb27-f1a5-11ec-80af-9440c9ab47f0"
"1167803","1","1","4","672d058f-f1a5-11ec-80af-9440c9ab47f0"
"1167804","1","1","4","4f7ccd86-f1a5-11ec-80af-9440c9ab47f0"
"1167805","1","1","2","67e5a0f8-f1a5-11ec-80af-9440c9ab47f0"
"1167805","1","1","3","67e587c9-f1a5-11ec-80af-9440c9ab47f0"
"1167806","1","1","1","63571acd-f1a5-11ec-80af-9440c9ab47f0"
"1178758","1","1","3","af77cd8a-0613-11ed-93e8-9440c9aa2200"
"1178759","1","1","3","90cb2a9b-0613-11ed-93e8-9440c9aa2200"
"1178760","1","1","-66","93bc4d40-0613-11ed-93e8-9440c9aa2200"
"1178761","1","1","-66","a4c44098-0613-11ed-93e8-9440c9aa2200"
"1178762","1","1","3","bead685f-0613-11ed-93e8-9440c9aa2200"
"1178763","1","1","1","a6538faf-0613-11ed-93e8-9440c9aa2200"
"1178763","1","1","3","a65384b6-0613-11ed-93e8-9440c9aa2200"
"1178764","1","1","1","a5a0dc8f-0613-11ed-93e8-9440c9aa2200"
"1178764","1","1","3","a5a0d221-0613-11ed-93e8-9440c9aa2200"
"1178765","1","1","3","b64e1c64-0613-11ed-93e8-9440c9aa2200"
"1178766","1","1","3","96f13a1b-0613-11ed-93e8-9440c9aa2200"
"1178786","1","1","3","b6363626-0613-11ed-93e8-9440c9aa2200"
"1178787","1","1","2","aed8dd4d-0613-11ed-93e8-9440c9aa2200"
"1178788","1","1","1","c19fa119-0613-11ed-93e8-9440c9aa2200"
"1178789","1","1","3","a6127e32-0613-11ed-93e8-9440c9aa2200"
"1178790","1","1","3","b005ee92-0613-11ed-93e8-9440c9aa2200"
"1178808","1","1","1","ae8df968-0613-11ed-93e8-9440c9aa2200"
"1178808","1","1","4","ae8deefd-0613-11ed-93e8-9440c9aa2200"
"1178809","1","1","2","bee032dd-0613-11ed-93e8-9440c9aa2200"
"1178810","1","1","2","b19335f1-0613-11ed-93e8-9440c9aa2200"
"1178957","1","1","3","b5a8cbf8-06dc-11ed-93e8-9440c9aa2200"
"1178958","1","1","3","d401a8e6-06dc-11ed-93e8-9440c9aa2200"
"1178959","1","1","3","c4180c58-06dc-11ed-93e8-9440c9aa2200"
"1180874","1","1","1","246768a8-086f-11ed-93e8-9440c9aa2200"
"1180875","1","1","3","0d3fda2e-086f-11ed-93e8-9440c9aa2200"
"1180876","1","1","1","23911603-086f-11ed-93e8-9440c9aa2200"
"1181290","1","1","3","477e0fd9-0938-11ed-93e8-9440c9aa2200"
"1181291","1","1","1","57bfba48-0938-11ed-93e8-9440c9aa2200"
"1181292","1","1","1","4f4b9e9d-0938-11ed-93e8-9440c9aa2200"
"1181293","1","1","4","6760d90a-0938-11ed-93e8-9440c9aa2200"
"1181578","1","1","2","4331a25b-0938-11ed-93e8-9440c9aa2200"
"1181579","1","1","1","52bd417f-0938-11ed-93e8-9440c9aa2200"
"1181580","1","1","2","4aa2a7b9-0938-11ed-93e8-9440c9aa2200"
"1182533","1","1","1","6223b45b-0a01-11ed-93e8-9440c9aa2200"
"1182535","1","1","-66","9204bda7-0a01-11ed-93e8-9440c9aa2200"
"1182541","1","1","1","7d9357bd-0a01-11ed-93e8-9440c9aa2200"
